REGIAO:;N
UF:;RR
ESTACAO:;BOA VISTA
CODIGO (WMO):;A135
LATITUDE:;2,81694443
LONGITUDE:;-60,69083333
ALTITUDE:;82,35
DATA DE FUNDACAO:;26/08/10
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2021/01/01;0000 UTC;;;;;;;;;;;;;;;;;;
2021/01/01;0100 UTC;;;;;;;;;;;;;;;;;;
2021/01/01;0200 UTC;;;;;;;;;;;;;;;;;;
2021/01/01;0300 UTC;;;;;;;;;;;;;;;;;;
2021/01/01;0400 UTC;;;;;;;;;;;;;;;;;;
2021/01/01;0500 UTC;;;;;;;;;;;;;;;;;;
2021/01/01;0600 UTC;;;;;;;;;;;;;;;;;;
2021/01/01;0700 UTC;;;;;;;;;;;;;;;;;;
2021/01/01;0800 UTC;;;;;;;;;;;;;;;;;;
2021/01/01;0900 UTC;;;;;;;;;;;;;;;;;;
2021/01/01;1000 UTC;;;;;;;;;;;;;;;;;;
2021/01/01;1100 UTC;;;;;;;;;;;;;;;;;;
2021/01/01;1200 UTC;0;1004,6;1004,6;1004,1;392,7;25,5;20,8;25,5;23,8;20,8;20,4;82;75;75;58;6,8;2,7;
2021/01/01;1300 UTC;0;1005;1005;1004,6;1688,4;27,9;21,1;27,9;25,5;21,2;20,6;75;66;67;59;7,6;3;
2021/01/01;1400 UTC;0;1005;1005,2;1005;1573,6;29,5;21,3;29,5;27;21,7;20,4;69;61;62;70;7,1;2,5;
2021/01/01;1500 UTC;0;1004,7;1005;1004,7;2582,9;29,6;20,8;30,3;28,9;21,8;20,5;64;58;59;53;6,1;1,7;
2021/01/01;1600 UTC;0;1003,7;1004,7;1003,7;3146,2;30,9;20,3;32,2;29,6;23,4;19,6;63;51;53;70;4,6;2;
2021/01/01;1700 UTC;0;1002,3;1003,7;1002,3;2313,8;31,8;20,7;32,2;29,8;21,5;19,5;58;50;52;99;5;1,2;
2021/01/01;1800 UTC;0;1001,1;1002,3;1001,1;2794,6;32,4;22,4;33,3;31,6;22,4;19,4;56;46;55;88;4,3;1,8;
2021/01/01;1900 UTC;0;1000,4;1001,1;1000,4;2545;30,2;20;33,3;29,2;22;19,7;58;47;55;59;10;4,2;
2021/01/01;2000 UTC;0;999,6;1000,4;999,6;1839,5;30,8;19,4;31;29,2;21,7;18,8;63;50;51;68;10;1,8;
2021/01/01;2100 UTC;0;999,5;999,6;999,3;1089,5;30,5;20,2;31,8;30,4;21,1;19,2;55;50;54;54;4,6;2,1;
2021/01/01;2200 UTC;0;999,8;999,8;999,5;249,6;29;20;31,1;29;20,7;19,8;60;52;59;78;4,3;1;
2021/01/01;2300 UTC;;;;;;;;;;;;;;;;;;
2021/01/02;0000 UTC;;;;;;;;;;;;;;;;;;
2021/01/02;0100 UTC;;;;;;;;;;;;;;;;;;
2021/01/02;0200 UTC;;;;;;;;;;;;;;;;;;
2021/01/02;0300 UTC;;;;;;;;;;;;;;;;;;
2021/01/02;0400 UTC;;;;;;;;;;;;;;;;;;
2021/01/02;0500 UTC;;;;;;;;;;;;;;;;;;
2021/01/02;0600 UTC;;;;;;;;;;;;;;;;;;
2021/01/02;0700 UTC;;;;;;;;;;;;;;;;;;
2021/01/02;0800 UTC;;;;;;;;;;;;;;;;;;
2021/01/02;0900 UTC;;;;;;;;;;;;;;;;;;
2021/01/02;1000 UTC;;;;;;;;;;;;;;;;;;
2021/01/02;1100 UTC;;;;;;;;;;;;;;;;;;
2021/01/02;1200 UTC;0;1003,5;1003,5;1002,8;342,4;25,1;20,2;25,4;24,2;20,6;20;80;73;74;47;7,3;3,1;
2021/01/02;1300 UTC;0;1003,9;1003,9;1003,5;1221,2;27,7;20,7;27,7;25,1;21;20;75;65;66;57;7,3;2,6;
2021/01/02;1400 UTC;0;1004,2;1004,3;1003,9;1740,6;27,5;20,2;28,5;27,5;21;19,8;66;62;65;49;7,1;3,3;
2021/01/02;1500 UTC;0;1003,7;1004,3;1003,6;2204,6;31,1;22,4;31,1;27,3;22,4;20,2;67;59;60;59;6,5;2;
2021/01/02;1600 UTC;0;1002,8;1003,7;1002,8;2907,9;30,1;21,1;31,5;29,9;22;20,2;60;53;59;48;5,6;2;
2021/01/02;1700 UTC;0;1001,1;1002,8;1001,1;2705,1;31,7;21,4;31,9;30,1;21,9;20,5;60;52;55;48;7,3;2,8;
2021/01/02;1800 UTC;0;999,6;1001,1;999,6;2732,9;32,8;21,6;32,9;30,7;21,9;19,9;56;49;52;72;6,1;2,3;
2021/01/02;1900 UTC;0;998,6;999,6;998,6;2667,2;33,1;21;33,4;32,3;22;20,3;53;47;49;99;6,4;1,8;
2021/01/02;2000 UTC;0;998,2;998,6;998,1;1899,3;31,9;20,1;33,7;31,8;21,3;19,6;52;46;50;70;5;2,2;
2021/01/02;2100 UTC;3;998,7;999;998,2;625,2;25,2;22,5;32,4;24,8;22,5;20,6;85;50;85;95;9,4;1,1;
2021/01/02;2200 UTC;;;;;;;;;;;;;;;;;;
2021/01/02;2300 UTC;;;;;;;;;;;;;;;;;;
2021/01/03;0000 UTC;;;;;;;;;;;;;;;;;;
2021/01/03;0100 UTC;;;;;;;;;;;;;;;;;;
2021/01/03;0200 UTC;;;;;;;;;;;;;;;;;;
2021/01/03;0300 UTC;;;;;;;;;;;;;;;;;;
2021/01/03;0400 UTC;;;;;;;;;;;;;;;;;;
2021/01/03;0500 UTC;;;;;;;;;;;;;;;;;;
2021/01/03;0600 UTC;;;;;;;;;;;;;;;;;;
2021/01/03;0700 UTC;;;;;;;;;;;;;;;;;;
2021/01/03;0800 UTC;;;;;;;;;;;;;;;;;;
2021/01/03;0900 UTC;;;;;;;;;;;;;;;;;;
2021/01/03;1000 UTC;;;;;;;;;;;;;;;;;;
2021/01/03;1100 UTC;;;;;;;;;;;;;;;;;;
2021/01/03;1200 UTC;;;;;;;;;;;;;;;;;;
2021/01/03;1300 UTC;0;1003,8;1003,8;1003,2;739,7;25,7;21,1;25,8;24,9;21,4;20,8;79;75;76;79;4,5;1,5;
2021/01/03;1400 UTC;0;1004;1004;1001,7;605,4;25,8;21,2;26;25,7;21,4;20,7;76;74;76;54;4,8;1,6;
2021/01/03;1500 UTC;0;1003,4;1004;1003,4;889,2;27,4;21,1;27,5;25,8;21,6;20,9;75;68;68;58;4,5;1,5;
2021/01/03;1600 UTC;0;1002,4;1003,4;1002,4;1400,4;29,5;21,2;29,6;27,4;21,8;20,6;69;61;61;51;5,4;2,1;
2021/01/03;1700 UTC;0;1001,4;1002,4;1001,3;2852,4;29,4;20,2;30;29,2;21,8;19,6;63;54;58;40;6,9;2,3;
2021/01/03;1800 UTC;0;1000;1001,4;1000;1734,8;29,4;21,3;30,6;29,1;21,3;19,5;62;54;62;37;5,5;1,9;
2021/01/03;1900 UTC;0;998,7;1000;998,7;2730,3;31,9;20,6;32,2;29,3;21,4;19,9;62;50;51;111;5,4;2;
2021/01/03;2000 UTC;0;997,9;998,7;997,9;1845,5;30,3;20,1;32,4;30,3;21,6;19,5;55;49;54;91;5,3;1,8;
2021/01/03;2100 UTC;0;997,7;997,9;997,6;538,4;29,5;21,1;30,3;29,3;21,1;19,8;61;54;61;104;4,1;1,3;
2021/01/03;2200 UTC;0;998,2;998,2;997,7;135,3;27,6;20,7;29,5;27,6;21,7;20,4;66;60;66;111;3;,7;
2021/01/03;2300 UTC;;;;;;;;;;;;;;;;;;
2021/01/04;0000 UTC;;;;;;;;;;;;;;;;;;
2021/01/04;0100 UTC;;;;;;;;;;;;;;;;;;
2021/01/04;0200 UTC;;;;;;;;;;;;;;;;;;
2021/01/04;0300 UTC;;;;;;;;;;;;;;;;;;
2021/01/04;0400 UTC;;;;;;;;;;;;;;;;;;
2021/01/04;0500 UTC;;;;;;;;;;;;;;;;;;
2021/01/04;0600 UTC;;;;;;;;;;;;;;;;;;
2021/01/04;0700 UTC;;;;;;;;;;;;;;;;;;
2021/01/04;0800 UTC;;;;;;;;;;;;;;;;;;
2021/01/04;0900 UTC;;;;;;;;;;;;;;;;;;
2021/01/04;1000 UTC;;;;;;;;;;;;;;;;;;
2021/01/04;1100 UTC;;;;;;;;;;;;;;;;;;
2021/01/04;1200 UTC;0;1003;1003;1002;453,4;25,1;20,8;25,2;24;20,8;20;79;77;77;88;5,1;2;
2021/01/04;1300 UTC;0;1003;1003;1002,9;1426;27,4;20,8;27,6;25,1;21,6;20,7;78;67;67;91;5,6;2,5;
2021/01/04;1400 UTC;0;1002,8;1003;1002,8;1852,1;28,1;21,1;28,1;26,6;21,3;20;69;65;66;54;6,8;2,4;
2021/01/04;1500 UTC;0;1002,3;1002,8;1002,3;2529,2;29,1;20,6;29,7;28,1;21,9;20,1;66;59;60;64;5,6;1,7;
